# id,sphere,gamma
578351,758,79
578352,89,35
578353,449,44
578354,737,64
578355,209,76
578356,730,71
578357,610,55
578358,0,68
578359,89,23
578360,360,42
578361,434,96
578362,743,65
578363,233,54
578364,415,47
578365,0,77
578366,0,79
578367,89,29
578368,737,68
578369,381,42
578370,233,61
578371,436,39
578372,123,45
578373,491,49
578374,86,84
578375,719,104
578376,737,60
578377,669,73
578378,389,13
578379,154,80
578380,233,17
578381,798,67
578382,607,73
578383,544,78
578384,504,47
578385,360,31
578386,667,71
578387,698,71
578389,648,7
578390,0,31
578391,65,84
578392,756,65
578394,2,78
578395,233,43
578396,4,77
578397,233,19
578398,622,54
578401,567,37
578402,233,61
578404,39,75
578405,698,82
578406,565,70
578407,233,8
578408,879,52
578409,89,81
578410,15,86
578411,15,23
578412,413,85
578413,15,90
578414,819,66
578415,610,47
578416,26,13
578417,7,27
578418,146,100
578419,748,55
578421,612,77
578422,743,72
578423,688,62
578424,233,30
578425,233,20
578426,635,59
578427,457,20
578428,233,52
578429,256,90
578430,237,29
578431,233,21
578432,470,41
578433,489,83
578434,34,59
579132,89,59
579133,610,29
579134,811,92
579135,89,54
579136,89,76
579137,178,88
579138,722,91
579139,610,27
579140,777,85
579141,881,43
579143,89,53
579144,484,101
579145,884,78
579146,777,91
579148,382,99
579149,902,46
579150,610,27
579151,374,85
579152,89,66
579153,868,47
579155,212,91
579156,178,89
579157,843,33
579158,233,28
579161,610,29
579163,897,61
579165,607,100
579166,89,26
579167,450,100
579168,89,60
579169,89,48
579170,892,78
579171,518,101
579172,777,93
579174,811,88
579175,89,53
579176,89,77
579177,314,96
579178,845,88
579179,178,87
579180,0,66
579181,450,95
579183,641,99
579184,233,78
579185,89,79
579186,610,25
579187,178,88
579188,610,27
579189,586,100
579190,843,38
579191,233,38
579192,233,39
579193,868,47
579195,89,80
579196,905,70
579197,484,101
579198,573,100
579199,910,58
579200,89,72
579201,246,92
579202,89,74
579204,484,98
579205,89,63
579206,89,63
579207,897,65
579208,897,64
579209,178,89
579210,709,96
579211,233,30
579212,233,29
579213,89,82
579214,178,90
579216,610,34
579217,89,64
579218,610,27
579219,89,59
579220,868,46
579221,843,34
579222,905,72
579223,233,32
579224,233,25
579229,881,41
579230,931,60
579231,89,73
579232,233,41
579233,811,81
579234,89,62
579235,89,83
579236,89,63
579237,610,30
579238,212,91
579239,897,67
579240,233,43
579241,89,71
579242,89,48
579243,662,94
579245,89,83
579246,826,38
579247,897,64
579248,777,91
579249,610,31
579250,905,73
579251,897,63
579252,382,99
579253,89,63
579254,610,29
579256,610,31
579257,89,50
579258,610,27
579259,233,28
579262,89,58
579263,902,44
579264,233,29
579265,233,31
579266,89,75
579267,573,99
579268,89,68
579269,518,100
579270,610,27
579272,89,61
579273,136,86
579274,89,55
579277,552,100
579278,89,45
579279,892,83
579280,884,69
579281,466,27
583110,0,90
583111,764,66
583112,178,68
583113,86,78
583114,89,43
583115,777,94
583116,539,100
583118,233,44
583119,905,64
583120,162,83
583121,162,77
583122,0,19
583123,902,45
583124,89,81
583125,466,26
583126,178,80
583127,188,78
583128,779,84
583129,89,73
583130,610,27
583132,233,67
583133,790,91
583134,510,98
583135,89,73
583136,450,97
583137,743,95
583138,233,44
583139,89,67
583140,178,25
583141,610,31
583142,586,96
583144,450,100
583145,233,33
583146,89,27
583147,610,29
583148,89,17
583150,610,25
583151,368,33
583155,610,25
583156,868,49
583158,26,48
583159,931,59
583162,610,28
583163,89,69
583164,610,25
583165,89,48
583166,931,56
583169,610,27
583170,233,39
583171,641,99
583172,233,39
583174,89,23
583175,314,96
583176,889,50
583177,876,63
583178,222,81
583179,120,79
583182,463,98
583185,843,35
583187,466,28
583189,897,66
583190,910,60
583193,89,77
583194,457,43
583195,826,38
583196,610,30
583198,233,36
583201,89,70
583202,233,30
583203,89,68
583205,573,100
583207,178,87
583210,4,20
583213,902,42
583214,610,28
583215,89,55
583216,381,36
583217,610,26
583218,178,84
583219,25,19
584927,690,67
584928,416,100
584929,89,31
584930,610,27
584931,858,84
584932,709,98
584933,191,85
584934,178,84
584935,709,72
584936,178,87
584937,0,75
584938,847,46
584939,918,65
584940,89,68
584941,610,28
584942,233,65
584943,157,92
584944,843,36
584945,89,72
584946,233,24
584947,89,47
584948,387,80
584949,233,42
584950,170,86
584951,157,85
584952,905,75
584953,89,54
584954,89,67
584955,293,97
584956,531,74
584957,484,100
584958,876,57
584959,824,86
584960,89,75
584961,743,80
584962,610,30
584963,387,78
584964,847,47
584965,89,66
584966,463,97
584967,233,27
584968,374,88
584970,918,69
584972,327,86
584973,89,74
584974,233,35
584975,89,72
584976,843,38
584977,610,29
584978,89,65
584979,233,38
584980,610,30
584981,340,105
584982,610,33
584984,89,56
584985,902,45
584987,0,18
584988,353,80
584989,233,42
584990,442,78
584991,843,36
584992,148,15
584993,178,88
584994,416,101
584995,497,96
584996,826,40
584997,635,58
584998,89,67
585000,610,26
585001,5,76
585002,539,100
585004,897,66
585005,178,86
585007,610,27
585008,233,40
585009,89,52
585010,811,93
585011,89,32
585012,233,32
585013,884,74
585014,910,55
585015,225,89
585016,466,27
585017,450,97
585018,233,29
585019,233,19
585020,89,53
585021,918,69
585022,843,33
585023,910,56
585024,314,92
585025,89,70
585026,871,78
585028,466,27
585029,89,80
585030,86,80
585031,826,40
585032,601,57
585033,212,93
585034,777,93
585035,89,80
585036,610,28
585037,850,79
585038,89,55
585039,89,58
585040,607,100
585041,610,31
585042,86,79
585043,52,78
585044,0,19
585045,843,35
585046,641,99
585047,610,33
585048,233,31
585049,89,79
585050,178,81
585051,13,79
585052,89,56
585053,191,86
585054,89,61
585056,843,35
585057,871,76
585058,233,30
585059,89,65
585060,382,99
585061,123,93
585062,910,64
585063,610,29
585064,89,72
585065,610,28
585067,233,23
585068,610,30
585069,858,83
585070,178,84
585071,843,33
585072,89,64
585073,868,46
585074,0,19
585075,89,81
585077,233,32
585078,889,52
585079,89,71
585080,905,74
585081,89,66
585082,824,87
585083,826,40
585084,881,43
585085,641,99
585086,834,52
585087,811,91
585088,89,84
585089,884,72
585090,89,74
585091,233,30
585092,89,57
585093,892,75
585094,824,87
585095,89,66
585096,233,32
585097,89,46
585098,280,96
585099,484,100
585100,565,74
585101,89,72
585102,89,62
585103,905,76
585104,845,90
585105,607,99
585106,884,69
585107,884,68
585108,89,67
585109,868,47
585110,601,53
585111,89,79
585112,233,42
585113,233,37
585114,233,35
585115,709,96
585116,280,95
585117,539,100
585118,610,28
585119,233,27
585120,798,66
585121,233,24
585122,610,30
585123,89,47
585765,892,82
585766,89,64
585767,89,76
585768,89,67
585769,466,27
585770,293,96
585771,573,100
585773,596,68
585774,675,98
585775,246,94
585776,416,97
585777,879,87
585778,843,38
585779,233,31
585780,233,34
585781,843,36
585783,233,30
585784,89,72
585786,89,63
585787,892,82
585790,902,44
585791,416,98
585792,897,67
585793,858,84
585794,675,98
585795,871,78
585796,902,45
585797,897,65
585799,858,82
585800,843,38
585801,881,41
585802,843,34
585803,89,63
585804,905,75
585805,858,84
585807,910,56
585809,845,89
585810,879,86
585811,212,91
585812,871,76
585813,348,97
585814,811,91
585815,89,75
585816,466,25
585817,484,98
585818,610,26
585820,233,31
585821,610,29
585822,871,79
585823,881,43
585824,233,28
585825,233,40
585826,89,47
585827,89,61
585828,845,90
585829,902,46
585830,233,34
585831,466,27
585832,573,99
585833,382,99
585834,610,27
585835,233,46
585836,871,79
585837,484,100
585838,233,36
585839,811,91
585840,811,91
585841,89,66
585844,233,38
585845,233,41
585846,918,65
585847,233,32
585848,843,34
585849,610,27
585850,233,39
585852,233,40
585853,382,99
585854,586,99
585855,811,88
585857,843,33
585858,89,49
585859,610,27
585861,178,84
585862,811,93
585863,233,32
585864,233,37
585865,824,87
585866,777,95
585867,89,72
585868,233,40
585870,845,89
585873,845,88
585874,518,99
585875,89,74
585876,233,32
585878,327,98
585879,89,71
585880,233,31
585882,212,91
585883,610,27
585884,610,29
585885,910,59
585886,826,40
585888,610,26
585889,552,99
585890,246,93
585891,382,98
585892,902,44
585893,178,87
585894,743,96
585895,892,82
585896,89,58
585897,743,96
585900,466,28
585901,743,95
585903,89,54
585904,845,90
585905,897,64
585906,881,40
585907,89,56
585908,466,27
585909,889,51
585910,607,99
585911,178,87
585913,910,57
585915,845,89
585916,233,40
585917,89,81
585918,233,41
585919,450,100
585920,610,33
585921,89,69
585922,466,28
585924,233,46
585925,918,69
585926,845,88
585927,361,98
585929,743,95
585930,610,26
585932,843,35
585933,843,37
585934,89,54
585935,743,95
585936,610,26
585937,892,80
585939,89,52
585940,212,92
585941,178,85
585942,178,84
585943,868,50
585944,89,60
585945,233,40
585947,233,38
585948,910,54
585949,233,28
585950,876,57
585951,416,99
585952,203,18
585953,858,83
585954,178,81
585955,586,98
585956,280,95
585957,876,57
585958,610,30
585959,89,71
585960,233,32
585961,910,47
585962,484,100
586562,798,55
586563,382,99
586564,455,100
586565,580,60
586566,756,90
586567,13,25
586568,332,74
586569,23,78
586570,89,85
586571,588,48
586572,416,99
586573,178,87
586574,89,18
586575,89,67
586576,233,29
586577,918,69
586578,847,48
586579,777,93
586580,610,26
586581,567,47
586582,89,54
586583,512,50
586584,751,66
586585,233,27
586586,89,80
586587,641,66
586588,89,76
586589,0,16
586590,777,92
586591,512,36
586592,470,52
586593,389,33
586594,89,74
586595,293,95
586596,675,98
586597,745,82
586598,178,86
586599,466,25
586600,533,44
586601,212,90
586602,382,98
586603,89,49
586604,246,93
586605,567,60
586606,450,99
586607,858,83
586608,233,25
586609,897,64
586610,15,86
586611,178,85
586612,525,41
586613,123,33
586614,34,24
586615,478,45
586616,233,35
586617,89,62
586618,348,98
586619,696,65
586620,89,57
586621,89,82
586622,743,96
586623,709,65
586624,785,63
586625,366,76
586626,382,95
586627,790,90
586628,669,66
586629,871,77
586630,610,27
586631,533,49
586632,0,78
586633,233,33
586634,533,45
586635,910,59
586636,0,70
586637,607,97
586638,843,38
586639,44,76
586640,539,99
586641,89,80
586642,918,64
586643,25,20
586644,89,18
586645,89,20
586646,31,80
586647,897,64
586648,292,36
586649,897,65
586650,10,72
586651,233,39
586652,233,29
586653,0,71
586654,233,43
586655,233,36
586656,843,37
586657,233,41
586658,123,72
586659,99,74
586660,293,97
586661,89,70
586662,89,48
586663,905,69
586664,843,37
586665,203,28
586666,586,68
586667,819,63
586668,233,36
586669,641,98
586670,455,72
586671,648,38
586672,18,80
586673,884,73
586674,868,51
586675,89,41
586676,610,27
586677,44,77
586678,436,48
586681,436,37
586682,233,34
586683,233,38
586684,881,40
586685,89,29
586686,567,51
586687,745,80
586688,881,41
586689,902,44
586690,843,36
586691,89,60
586692,853,56
586693,478,39
586694,599,67
586695,573,97
586696,0,73
586697,533,54
586698,466,26
586699,400,75
586700,610,27
586701,871,75
586702,610,29
586703,416,99
586704,466,27
586705,89,77
586706,897,63
586707,89,26
586708,233,31
586710,607,99
586711,829,55
586712,89,63
586713,89,64
586714,779,40
586715,654,62
586716,696,82
586717,89,63
586718,610,25
586719,81,74
586721,114,20
586722,457,38
586723,233,34
586724,610,27
586725,89,69
586726,212,91
586727,777,94
586728,635,74
586729,884,72
586730,610,26
586731,868,51
586732,843,42
586733,450,100
586734,233,32
586735,610,31
586736,669,68
586737,178,88
586738,237,34
586739,178,29
586740,89,29
586741,89,74
586742,89,49
586743,743,95
586744,233,23
586745,798,66
586746,89,77
586747,416,96
586748,36,85
586749,610,30
586750,656,80
586751,146,83
586752,466,25
586753,573,100
586754,724,77
586755,709,96
586756,233,73
586757,843,33
586758,23,76
586759,531,66
586760,777,92
586761,89,80
586762,677,69
586764,233,34
586765,843,32
586766,881,41
586767,68,78
586768,897,65
586769,858,74
586770,709,61
586771,610,45
586772,233,35
586773,233,30
586774,607,99
586775,847,31
586776,858,84
586777,212,90
586778,871,77
586779,34,22
586780,178,86
586781,635,54
586782,178,86
586783,902,44
586784,4,17
586785,491,50
586786,876,61
586787,177,16
586788,89,55
586789,798,67
586790,552,68
586791,233,27
586792,484,99
586793,89,23
586794,136,83
586795,758,38
586796,31,78
586797,853,62
586798,272,84
586799,641,68
586800,233,29
586801,466,26
586802,792,37
586803,233,33
586805,466,27
586806,476,72
586807,610,32
586809,884,47
586810,510,72
586811,824,73
586812,0,73
586813,178,30
586814,518,99
586815,832,55
586816,567,55
586817,389,32
586818,518,99
586819,533,46
586820,133,81
586821,101,20
586822,610,26
586823,233,71
586824,546,46
586825,764,59
586826,709,65
586827,790,89
586828,478,40
586829,314,96
586830,512,48
586831,154,85
586832,348,96
586833,711,87
586834,18,75
586835,402,43
586836,67,21
586837,0,78
586838,610,28
586839,753,76
586840,675,92
586841,610,27
586843,610,56
586844,89,54
586846,89,31
586847,298,78
586848,293,96
586849,233,72
586850,910,56
586851,610,26
586852,89,65
586853,89,53
586854,512,51
586855,89,70
586856,89,79
586857,34,21
586858,89,61
586859,65,74
586860,463,90
586861,89,28
586862,610,27
586863,233,32
586864,233,43
586865,843,39
586866,450,100
586867,89,68
586868,607,100
586869,879,86
586870,450,100
586871,910,59
586872,843,35
586873,233,26
586874,709,97
586875,89,56
586876,518,97
586877,675,98
586878,89,77
586879,931,60
586881,280,91
586882,89,53
586883,233,40
586884,484,100
586885,233,45
586886,484,98
586887,89,69
586888,843,32
586889,246,94
586890,910,57
586891,573,100
586892,89,55
586893,89,42
586894,881,42
586895,233,32
586896,89,78
586898,233,40
586899,610,29
586900,233,29
586901,233,32
586902,843,33
586903,178,79
586904,89,71
586905,918,66
586906,89,47
586907,233,34
586908,89,71
586909,858,84
586910,552,96
586911,843,37
586912,416,96
586913,902,44
591494,641,99
591496,416,99
591497,868,47
591498,610,27
591501,178,85
591502,843,36
591503,466,29
591504,931,60
591506,89,81
591511,889,52
591512,89,75
591513,826,42
591514,233,32
591515,233,29
591516,641,99
591518,233,32
591520,233,32
591521,607,100
591524,610,27
591527,387,76
591529,89,65
591530,360,28
591531,89,67
591532,659,83
591536,0,82
591539,800,66
591540,65,80
591541,327,82
591543,559,41
591544,510,83
591547,826,43
591549,233,55
591550,212,92
591551,463,82
591552,449,39
591553,779,35
591554,89,24
591555,0,21
591557,115,77
591559,923,26
591560,39,78
591561,457,39
591562,787,86
591563,853,65
591564,599,82
591566,233,25
591567,604,100
591568,99,87
591569,233,67
591574,727,79
591575,233,71
591576,0,71
591578,89,46
591579,800,84
591581,567,39
591582,795,99
591583,902,39
591588,233,63
591589,677,50
591590,89,78
591591,327,83
591593,89,48
591595,415,38
591596,89,41
591597,89,63
591601,233,49
591604,690,55
591606,622,75
591609,0,61
591613,559,43
591614,466,17
591615,5,10
591618,900,61
591625,89,60
591626,843,34
591627,0,25
591628,620,76
591629,209,89
591630,855,62
591631,690,52
591632,89,70
591633,656,33
591634,89,79
591635,89,71
591636,89,78
591644,162,85
591645,607,100
591650,450,100
591653,89,50
591654,607,99
591655,610,29
591656,484,97
591657,89,57
591658,610,29
591660,89,60
591662,89,72
591669,892,76
591670,233,29
591671,826,41
591674,233,37
591677,573,100
591679,879,86
591680,843,36
591681,89,54
591682,607,98
591687,610,27
591688,89,53
591689,879,86
591690,382,99
591692,233,33
591693,89,54
591694,847,42
591695,233,35
591696,123,89
591697,843,34
591698,233,29
591699,610,28
591700,892,80
591702,233,35
591703,777,94
591704,89,80
591705,607,98
591706,918,67
591707,610,29
591708,881,43
591709,610,27
591711,89,69
591712,484,100
591713,89,52
591714,884,65
591715,892,83
591717,881,40
591719,709,97
591721,897,63
591722,191,93
591724,89,81
591725,923,49
591726,845,90
591727,845,89
591730,811,91
591731,178,88
591732,89,55
591733,233,31
591734,743,93
591735,233,32
591737,879,86
591738,89,58
591740,89,62
591741,233,42
591742,233,37
591743,233,35
591744,89,77
591746,871,76
591747,843,33
591748,89,66
591749,178,85
591751,607,100
591752,233,36
591753,233,36
591754,233,45
591755,607,100
591756,89,77
591757,845,88
591758,826,40
591759,743,95
591760,416,100
591761,178,88
591762,539,100
591763,868,48
591764,233,29
591765,233,38
591767,610,29
591768,843,36
593069,23,79
593070,748,106
593071,233,65
593072,627,15
593073,531,86
593074,709,72
593075,578,65
593076,222,82
593077,188,75
593078,89,8
593079,15,69
593080,89,64
593081,353,98
593082,89,79
593083,217,87
593084,926,68
593085,251,83
593086,876,32
593087,233,72
593088,154,73
593089,89,47
593090,178,68
593091,871,80
593092,824,91
593094,233,53
593095,178,59
593096,533,37
593097,677,89
593098,366,78
593099,845,79
600496,858,80
600497,813,45
600498,0,78
600499,327,100
600500,580,46
600501,89,70
600502,897,64
600503,892,78
600505,889,49
600506,610,31
600507,91,81
600508,233,35
600509,918,66
600510,845,88
600511,858,80
600512,89,75
600515,0,73
600517,905,74
600518,546,56
600519,491,34
600520,843,31
600521,675,70
600522,293,98
600523,10,89
600524,544,67
600525,610,30
601250,243,81
601251,212,91
601252,610,27
601253,858,84
601254,518,101
601255,178,86
601256,868,48
601258,89,77
601259,314,96
601260,178,86
601262,811,92
601263,279,23
601264,233,36
601265,89,69
601266,610,25
601267,212,92
601268,826,40
601269,843,38
601270,0,76
601271,89,51
601272,785,68
601273,89,47
601274,89,57
601275,178,88
601276,610,29
601277,843,33
601278,233,30
601279,484,102
601280,931,60
601281,518,99
601282,233,28
601283,89,73
601284,233,24
601285,610,25
601286,847,41
601287,847,44
601289,843,36
601290,387,79
601291,843,37
601292,89,57
601293,610,27
601294,466,30
601295,902,46
601296,610,29
601297,884,65
601298,314,98
601299,442,100
601300,233,30
601301,89,70
601302,233,39
601303,826,40
601304,89,69
601306,416,99
601307,123,84
601308,89,54
601309,910,57
601310,298,80
601311,89,73
601312,843,35
601313,845,87
601314,610,28
601315,892,78
601316,178,89
601317,326,27
601318,601,51
