# id,sphere,gamma
585886,889,53
585888,586,99
585889,843,34
585890,843,34
585891,466,27
585892,843,35
585893,466,27
585894,843,34
585895,466,27
585896,843,35
585897,233,28
585900,246,92
585901,466,29
585903,466,28
585904,843,35
585905,466,28
585906,843,33
585907,233,29
585908,843,34
585909,233,28
585910,225,94
585911,233,29
585913,233,29
585915,843,34
585916,233,30
585917,843,34
585918,233,30
585919,246,92
585920,233,30
585921,843,33
585922,233,29
585924,466,28
585925,246,93
585926,233,30
585927,843,34
585929,843,33
585930,233,28
585932,233,29
585933,843,33
585934,233,30
585935,843,33
585936,233,29
585937,843,33
585939,233,29
585940,246,95
585941,233,29
585942,843,32
585943,233,29
585944,225,94
585945,233,28
585947,233,29
585948,843,34
585949,233,29
585950,610,26
585951,843,38
585952,552,98
585953,610,30
585954,881,40
585955,610,27
585956,610,31
585957,826,38
585958,610,26
585959,610,31
585960,843,39
585961,610,26
585962,843,36
586562,450,97
586563,348,96
586564,586,97
586565,382,95
586566,212,89
586567,450,96
586568,607,96
586569,382,97
586570,450,97
586571,382,96
586572,610,28
586573,484,98
586574,258,32
586575,314,95
586576,573,97
586577,450,95
586578,610,33
586579,340,92
586580,395,95
586581,348,96
586582,843,38
586583,178,88
586584,237,31
586585,374,91
586586,395,96
586587,280,93
586588,212,91
586589,610,34
586590,641,96
586591,641,96
586592,382,95
586593,610,29
586594,416,95
586595,246,93
586596,573,97
586597,198,43
586598,298,87
586599,610,28
586600,382,96
586601,610,30
586602,675,95
586603,314,95
586604,212,88
586605,484,98
586606,212,90
586607,233,29
586608,233,29
586609,178,89
586610,484,97
586611,610,27
586612,348,98
586613,709,97
586614,586,98
586615,610,30
586616,233,28
586617,610,27
586618,243,87
586619,709,97
586620,251,91
586621,610,27
586622,233,31
586623,610,27
586624,599,93
586625,610,28
586626,610,27
586627,826,41
586628,843,39
586629,826,40
586630,314,95
586631,843,39
586632,450,98
586633,610,31
586634,212,89
586635,348,95
586636,843,38
586637,408,94
586638,280,94
586639,843,37
586640,484,98
586641,843,37
586642,610,32
586643,607,99
586644,843,38
586645,610,31
586646,826,41
586647,198,39
586648,610,32
586649,843,38
586650,843,39
586651,429,97
586652,206,50
586653,843,37
586654,610,32
586655,235,72
586656,843,38
586657,610,27
586658,450,99
586659,843,35
586660,847,44
586661,314,95
586662,607,97
586663,675,95
586664,641,96
586665,607,97
586666,607,96
586667,607,97
586668,607,96
586669,573,97
586670,607,96
586671,607,96
586672,641,95
586673,607,97
586674,233,31
586675,675,95
586676,573,97
586677,607,96
586678,607,96
586681,607,96
586682,607,96
586683,607,97
586684,607,97
586685,675,95
586686,675,96
586687,466,30
586688,586,95
586689,607,96
586690,466,29
586691,607,96
586692,607,96
586693,607,95
586694,366,85
586695,641,95
586696,641,95
586697,675,95
586698,641,95
586699,641,95
586700,573,96
586701,607,96
586702,466,31
586703,675,94
586704,586,95
586705,607,97
586706,607,96
586707,675,96
586708,675,95
586710,607,96
586711,233,29
586712,607,99
586713,552,98
586714,607,99
586715,586,99
586716,910,61
586717,910,58
586718,897,60
586719,897,61
586721,876,60
586722,641,98
586723,212,92
586724,212,90
586725,212,91
586726,246,91
586727,212,91
586728,246,91
586729,843,36
586730,246,91
586731,843,36
586732,573,99
586733,421,89
586734,573,99
586735,466,26
586736,607,98
586737,246,92
586738,280,93
586739,280,94
586740,246,93
586741,552,99
586742,280,94
586743,280,92
586744,518,99
586745,518,99
586746,280,93
586747,314,95
586748,280,94
586749,206,51
586750,324,76
586751,466,28
586752,212,91
586753,466,27
586754,212,90
586755,463,97
586756,466,27
586757,246,90
586758,227,59
586759,573,99
586760,246,90
586761,246,91
586762,610,29
586764,565,91
586765,233,32
586766,466,29
586767,466,29
586768,233,32
586769,233,31
586770,233,32
586771,233,32
586772,233,31
586773,233,31
586774,466,31
586775,531,92
586776,641,97
586777,607,98
586778,607,97
586779,573,98
586780,233,27
586781,233,31
586782,233,29
586783,466,26
586784,466,27
586785,233,29
586786,233,29
586787,641,97
586788,233,28
586789,466,30
586790,233,29
586791,466,29
586792,233,31
586793,387,89
586794,573,98
586795,607,98
586796,233,30
586797,466,29
586798,466,29
586799,586,96
586800,466,29
586801,466,29
586802,641,97
586803,293,95
586805,233,30
586806,206,54
586807,641,96
586809,641,98
586810,675,96
586811,675,96
586812,573,99
586813,518,98
586814,573,99
586815,212,89
586816,843,37
586817,246,91
586818,518,98
586819,484,99
586820,484,97
586821,212,90
586822,518,97
586823,246,90
586824,518,98
586825,212,89
586826,484,98
586827,484,98
586828,212,90
586829,484,98
586830,484,98
586831,843,36
586832,466,28
586833,246,92
586834,484,98
586835,843,37
586836,484,97
586837,484,98
586838,843,37
586839,512,37
586840,212,90
586841,450,97
586843,177,38
586844,212,90
586846,610,36
586847,484,98
586848,450,97
586849,191,90
586850,450,97
586851,843,38
586852,450,97
586853,212,89
586854,450,97
586855,843,37
586856,416,97
586857,246,90
586858,395,95
586859,843,37
586860,450,97
586861,843,37
586862,227,58
586863,212,89
586864,484,98
586865,340,95
586866,610,28
586867,539,98
586868,610,29
586869,518,98
586870,466,27
586871,227,57
586872,395,96
586873,233,27
586874,277,84
586875,610,27
586876,610,28
586877,466,26
586878,466,27
586879,271,28
586881,610,28
586882,610,30
586883,610,31
586884,610,28
586885,450,97
586886,348,96
586887,348,95
586888,607,97
586889,641,97
586890,518,98
586891,416,98
586892,382,96
586893,212,90
586894,225,95
586895,340,96
586896,531,94
586898,641,97
586899,675,96
586900,610,29
586901,314,97
586902,314,95
586903,348,96
586904,233,27
586905,675,96
586906,675,97
586907,633,90
586908,518,97
586909,361,97
586910,518,97
586911,641,98
586912,641,98
586913,675,96
591494,233,28
591496,641,100
591497,641,99
591498,178,80
591501,68,76
591502,89,80
591503,89,79
591504,89,78
591506,156,34
591511,641,99
591512,178,82
591513,178,82
591514,641,99
591515,586,99
591516,178,84
591518,178,80
591520,178,82
591521,178,82
591524,178,84
591527,466,28
591529,466,28
591530,466,29
591531,466,28
591532,206,57
591536,607,98
591539,466,29
591540,607,98
591541,466,29
591543,607,98
591544,466,29
591547,610,31
591549,675,97
591550,233,30
591551,233,29
591552,466,29
591553,466,29
591554,466,28
591555,233,31
591557,233,27
591559,466,29
591560,610,35
591561,466,28
591562,233,29
591563,233,29
591564,233,31
591566,233,30
591567,233,29
591568,233,29
591569,233,29
591574,466,29
591575,233,29
591576,466,29
591578,233,28
591579,233,31
591581,610,34
591582,233,30
591583,233,31
591588,89,71
591589,233,27
591590,466,27
591591,641,99
591593,233,30
591595,709,96
591596,675,98
591597,709,97
591601,466,28
591604,675,98
591606,466,28
591609,552,99
591613,466,26
591614,400,89
591615,466,27
591618,148,30
591625,466,27
591626,233,25
591627,552,99
591628,675,98
591629,466,27
591630,233,28
591631,466,27
591632,565,95
591633,233,28
591634,466,32
591635,233,26
591636,675,99
591644,233,27
591645,610,33
591650,610,30
591653,233,31
591654,233,33
591655,358,74
591656,233,33
591657,233,34
591658,233,34
591660,688,91
591662,233,32
591669,610,32
591670,641,96
591671,607,97
591674,314,96
591677,518,98
591679,607,97
591680,607,99
591681,641,97
591682,272,93
591687,466,28
591688,466,28
591689,610,31
591690,610,30
591692,610,29
591693,484,98
591694,641,97
591695,233,31
591696,233,29
591697,466,28
591698,233,33
591699,463,97
591700,610,28
591702,610,26
591703,610,27
591704,463,97
591705,610,27
591706,610,28
591707,233,29
591708,466,29
591709,466,29
591711,586,95
591712,610,32
591713,641,97
591714,233,30
591715,233,28
591717,868,49
591719,466,28
591721,826,41
591722,847,43
591724,709,97
591725,466,28
591726,641,99
591727,610,26
591730,847,45
591731,868,45
591732,743,97
591733,847,44
591734,675,98
591735,523,89
591737,675,98
591738,881,42
591740,675,98
591741,709,93
591742,233,30
591743,233,29
591744,466,27
591746,847,44
591747,620,97
591748,709,96
591749,518,99
591751,233,28
591752,902,44
591753,641,99
591754,101,37
591755,466,25
591756,610,26
591757,675,91
591758,826,40
591759,641,98
591760,248,67
591761,641,98
591762,586,99
591763,233,31
591764,610,27
591765,319,93
591767,607,99
591768,709,96
593069,421,72
593070,421,73
593071,421,72
593072,421,73
593073,421,73
593074,421,73
593075,421,73
593076,421,74
593077,421,74
593078,421,74
593079,421,73
593080,601,63
593081,455,74
593082,455,71
593083,455,73
593084,455,76
593085,455,72
593086,510,70
593087,601,63
593088,601,69
593089,656,70
593090,601,69
593091,601,69
593092,601,67
593094,656,69
593095,656,70
593096,601,68
593097,601,68
593098,601,66
593099,601,68
600496,546,43
600497,546,42
600498,546,39
600499,546,41
600500,546,42
600501,580,42
600502,580,41
600503,512,46
600505,510,69
600506,476,70
600507,476,71
600508,476,69
600509,476,69
600510,476,71
600511,476,70
600512,476,69
600515,546,44
600517,512,46
600518,512,44
600519,510,72
600520,510,70
600521,567,50
600522,546,48
600523,476,73
600524,512,44
600525,510,72
601250,607,97
601251,484,98
601252,743,94
601253,743,93
601254,484,98
601255,573,97
601256,709,94
601258,641,97
601259,641,96
601260,743,94
601262,641,97
601263,641,97
601264,178,84
601265,847,44
601266,675,96
601267,641,97
601268,607,97
601269,641,97
601270,607,99
601271,552,97
601272,607,97
601273,641,98
601274,641,97
601275,675,96
601276,641,97
601277,641,98
601278,641,97
601279,641,97
601280,586,97
601281,847,50
601282,834,54
601283,641,96
601284,641,97
601285,641,98
601286,675,97
601287,641,96
601289,675,97
601290,641,97
601291,641,97
601292,641,97
601293,641,96
601294,641,97
601295,641,97
601296,843,41
601297,843,37
601298,233,28
601299,573,97
601300,573,97
601301,607,98
601302,607,98
601303,607,99
601304,607,96
601306,607,98
601307,573,98
601308,607,98
601309,518,96
601310,552,96
601311,178,82
601312,89,76
601313,178,78
601314,847,46
601315,573,96
601316,777,91
601317,743,94
601318,233,33
601319,811,91
601320,610,29
601321,233,32
601322,756,89
601323,675,97
601326,610,29
601327,573,96
601328,743,94
601329,246,91
601331,743,95
601332,130,48
601333,233,37
601334,610,27
601335,233,32
601336,667,89
601337,484,99
601338,709,95
601339,777,92
601340,811,92
601341,811,92
601342,466,29
601343,709,96
601344,811,92
601345,709,95
601346,89,33
601347,233,36
601348,518,97
601349,811,91
601351,709,95
601352,722,91
601353,743,95
601354,743,93
601355,777,94
601356,675,96
601357,709,95
601358,610,28
601359,518,95
601360,743,92
601361,607,97
601363,868,52
601364,675,97
601365,834,55
601366,889,54
601367,675,96
601368,641,97
601369,641,97
601370,641,98
601371,834,54
601372,675,96
601373,675,98
601374,675,97
601375,855,58
601376,709,96
601377,641,97
601378,586,95
601379,641,96
601380,586,95
601381,586,96
601382,552,96
601383,586,96
601384,641,97
601385,800,58
601386,675,96
601387,641,97
601388,607,98
601389,641,97
601390,834,55
601391,834,53
601392,834,54
601393,834,54
601394,641,99
601395,834,54
601396,834,54
601397,834,54
601398,675,97
601399,889,54
601400,834,55
601401,834,54
601402,834,52
601403,834,53
601404,834,54
601405,834,54
601406,834,52
601407,675,97
601408,868,54
601409,868,54
601410,641,98
603800,610,33
603801,610,31
603802,340,90
603803,610,31
603804,206,53
603805,232,42
603806,610,37
603807,610,38
603808,610,39
603809,610,38
603810,610,39
603811,610,37
603812,610,41
603813,610,44
603814,610,46
603815,843,42
603816,826,42
603817,826,41
603818,826,39
603820,843,38
603821,843,41
603822,826,41
603823,826,41
603824,826,42
603825,790,88
603826,790,90
603827,790,88
603828,756,89
603829,233,35
603830,811,90
603831,756,87
603832,151,51
603833,826,44
603834,826,43
603835,826,41
603836,826,41
603838,826,40
603839,826,41
603840,826,41
603841,826,40
603843,811,90
603844,735,86
603845,680,84
603846,233,35
603847,756,89
603848,701,88
603849,756,89
603850,646,84
603851,777,92
603852,847,44
603853,847,44
603854,826,45
603855,847,42
603856,826,42
603857,847,41
603858,826,40
603859,337,67
603860,790,90
603861,826,41
603862,811,91
603863,826,41
603864,777,91
603865,826,42
609332,826,38
609333,610,28
609334,607,97
609335,868,46
609336,843,38
609337,610,31
609338,610,29
609339,675,96
609340,847,43
609341,843,35
609342,610,28
609343,466,29
609344,89,80
609345,843,36
609346,610,28
609347,641,97
609348,847,44
609349,843,36
609350,610,29
609351,607,97
609352,847,45
609353,843,37
609354,610,28
609355,466,29
609356,847,45
609357,843,32
609358,610,27
609359,675,96
609360,847,43
609361,843,34
609362,610,28
609363,641,97
609364,709,93
609365,178,86
609366,610,30
609367,610,28
609368,586,97
609369,675,95
609370,826,39
609371,843,35
609372,408,93
609373,607,98
609374,847,44
609375,743,91
609376,889,53
609378,450,99
609379,610,32
609380,826,38
609381,709,97
609383,484,99
609384,610,33
609385,826,40
609387,484,100
609388,219,46
609389,610,33
609390,843,39
609391,826,40
609392,847,42
609393,675,97
609394,552,100
609395,610,32
609396,843,36
609398,777,93
609399,235,73
609400,610,32
609401,843,38
609402,847,42
609403,610,28
609404,610,32
609405,843,38
609573,484,98
609574,429,95
609575,610,29
609576,610,31
609577,610,34
609578,450,97
609579,361,96
609580,610,27
609581,610,29
609582,610,32
609583,235,71
609584,610,32
609585,610,30
609586,280,94
609587,610,32
609588,610,33
609589,463,97
609590,204,91
609591,610,27
609592,843,35
609593,843,33
609594,408,94
609595,610,32
609596,610,30
609597,843,36
609598,466,29
609599,466,29
609600,610,31
609601,610,31
609602,610,33
609603,573,98
609604,573,98
609605,217,90
609606,843,34
609607,826,41
609608,466,29
609609,552,97
609611,843,39
609612,466,28
609613,573,98
609614,573,97
609615,843,38
609616,843,37
609617,466,29
609618,641,96
609619,843,33
609620,843,39
609621,395,96
609622,607,97
609623,610,35
609624,246,93
609625,843,36
609626,280,93
609627,246,92
609628,280,93
609629,314,94
609630,843,35
609631,843,38
609632,843,39
609633,843,39
609634,843,38
609635,843,36
609636,843,36
609637,280,94
609638,259,93
609639,314,95
609640,843,36
609641,843,37
609642,843,37
609643,246,91
609644,843,37
609645,843,37
609646,212,90
609647,843,37
609648,314,95
609649,610,33
609650,314,95
609651,610,34
609652,280,93
609653,280,93
609654,314,94
609655,280,94
609656,314,93
609657,314,95
609658,314,94
609659,314,95
609660,314,95
609661,280,92
609662,280,93
609663,610,33
609664,843,36
609665,843,36
609666,843,36
609667,246,91
609668,610,34
609669,843,36
609670,843,36
609671,259,92
609672,314,93
609673,607,97
609674,353,88
609675,573,97
609676,641,97
609677,610,29
609678,843,37
609679,641,96
612899,361,96
612900,610,32
612901,610,32
612902,610,32
612903,610,32
612904,416,97
612905,610,33
612907,610,30
612908,610,32
612909,374,94
612910,843,26
612911,395,95
612912,610,32
612913,843,25
612914,610,32
612915,293,102
612916,610,31
612917,293,102
612918,610,31
615009,198,42
615010,610,29
615011,610,32
615012,843,38
615013,826,42
615014,868,48
615015,466,25
615017,843,37
615018,843,39
615019,847,43
615020,709,96
615021,214,69
615022,610,33
615023,843,40
615024,847,44
615025,709,97
615026,518,99
615027,450,99
615028,610,33
615029,843,38
615030,826,42
615031,868,49
615032,552,99
615033,277,88
615034,610,32
615035,843,38
615036,847,44
615037,868,49
615038,190,32
615039,348,97
615040,610,33
615041,843,39
615042,847,43
615044,709,97
615045,463,97
615046,610,28
615047,259,94
615048,843,40
615049,847,43
615050,743,95
615051,518,100
615052,610,26
615053,610,32
615054,843,40
615055,847,44
615056,610,27
615057,518,101
615058,709,97
615059,826,41
615060,610,33
615061,450,98
615062,607,98
615063,675,95
615064,826,41
615065,843,38
615066,610,34
615067,382,96
615068,610,31
615069,573,97
615070,607,96
615071,675,95
615072,743,92
615074,826,42
615075,610,32
615076,361,94
615077,450,97
615078,552,96
615079,709,94
615080,777,91
615081,824,84
615082,843,36
615083,610,31
615084,484,98
615085,607,97
615086,675,95
615087,847,44
615088,843,39
615089,610,34
615090,416,97
615091,484,98
615092,586,97
615093,675,95
615094,847,46
615095,843,39
615096,293,96
615097,518,96
615098,675,94
615099,709,94
615100,813,47
615101,826,41
615102,843,36
615103,416,97
615104,518,97
615105,675,95
615106,847,44
615107,792,40
615109,450,98
615110,233,28
615114,847,44
615115,709,95
615116,607,98
619984,610,34
619985,610,35
619986,610,34
619987,314,94
619988,610,33
619989,314,94
619990,610,33
619991,610,32
619992,314,94
619993,314,94
619994,610,33
619995,610,33
619996,287,41
619997,280,94
619998,280,94
620000,709,95
620001,843,39
620002,280,93
620003,233,37
620004,314,93
620005,843,41
620006,610,33
620007,233,32
620008,843,41
620009,450,97
620010,599,92
620011,843,40
624061,314,95
624062,709,96
624063,466,28
624064,233,31
624776,610,30
624777,466,29
624778,314,94
624779,573,97
624780,610,31
624781,484,95
624782,484,97
624783,610,29
624784,235,70
624785,610,29
624786,610,30
624787,610,30
624788,610,31
624789,610,29
624790,185,49
624791,610,31
624792,610,29
624793,610,30
624794,610,30
624795,610,30
624796,610,30
624797,610,30
624798,610,29
624799,610,29
624800,610,31
624801,280,93
624802,610,33
624803,610,30
624804,610,29
624805,610,32
624806,610,31
624807,610,31
624808,610,29
624809,382,96
624810,610,34
624811,610,29
624812,610,30
624813,610,30
624814,610,30
